id,name,address,rating,rating_n,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,fire_station,florist,funeral_home,furniture_store,gas_station,gym,hair_care,hardware_store,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,light_rail_station,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,plumber,police,post_office,primary_school,real_estate_agency,restaurant,roofing_contractor,rv_park,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo,time_spent_1,time_spent_2,X1_1,X1_2,X1_3,X1_4,X1_5,X1_6,X1_7,X1_8,X1_9,X1_10,X1_11,X1_12,X1_13,X1_14,X1_15,X1_16,X1_17,X1_18,X1_19,X1_20,X1_21,X1_22,X1_23,X1_24,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X2_7,X2_8,X2_9,X2_10,X2_11,X2_12,X2_13,X2_14,X2_15,X2_16,X2_17,X2_18,X2_19,X2_20,X2_21,X2_22,X2_23,X2_24,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_12,X3_13,X3_14,X3_15,X3_16,X3_17,X3_18,X3_19,X3_20,X3_21,X3_22,X3_23,X3_24,X4_1,X4_2,X4_3,X4_4,X4_5,X4_6,X4_7,X4_8,X4_9,X4_10,X4_11,X4_12,X4_13,X4_14,X4_15,X4_16,X4_17,X4_18,X4_19,X4_20,X4_21,X4_22,X4_23,X4_24,X5_1,X5_2,X5_3,X5_4,X5_5,X5_6,X5_7,X5_8,X5_9,X5_10,X5_11,X5_12,X5_13,X5_14,X5_15,X5_16,X5_17,X5_18,X5_19,X5_20,X5_21,X5_22,X5_23,X5_24,X6_1,X6_2,X6_3,X6_4,X6_5,X6_6,X6_7,X6_8,X6_9,X6_10,X6_11,X6_12,X6_13,X6_14,X6_15,X6_16,X6_17,X6_18,X6_19,X6_20,X6_21,X6_22,X6_23,X6_24,X7_1,X7_2,X7_3,X7_4,X7_5,X7_6,X7_7,X7_8,X7_9,X7_10,X7_11,X7_12,X7_13,X7_14,X7_15,X7_16,X7_17,X7_18,X7_19,X7_20,X7_21,X7_22,X7_23,X7_24
ChIJmT_mPK57ykwRAkV5H2zA12A,Dunkin',"206 Shelburne Road, Burlington",3.9,169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,4,16,36,51,50,46,49,53,53,50,43,34,0,0,0,0,0,0,0,0,0,0,0,0,10,20,37,57,72,74,66,56,47,41,34,27,0,0,0,0,0,0,0,0,0,0,0,0,6,17,34,51,63,66,63,60,56,50,40,28,0,0,0,0,0,0,0,0,0,0,0,0,2,13,41,75,87,70,49,40,40,39,35,29,0,0,0,0,0,0,0,0,0,0,0,0,10,30,56,78,86,79,65,50,39,34,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,53,85,100,94,69,39,21,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,30,56,81,91,82,59,36,21,14,0,0,0,0,0,0,0
ChIJ_yNbLPZ6ykwR8nCbVpL5cH0,Folino's Wood Fired Pizza,"71 South Union Street #1, Burlington",4.6,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,41,50,48,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,30,38,38,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,33,36,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,33,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,25,29,41,62,88,100,88,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,41,49,56,66,81,93,89,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,39,45,53,65,72,64,45,0,0,0
ChIJkblXrHp6ykwRFlGx-jEyqWc,Asian Food Mart Taste Of Asia (Fresh Indian and Nepalese Vegetables Market),"244 North Winooski Avenue, Burlington",4.1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,4,11,16,14,16,26,36,42,38,26,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,16,20,22,22,20,25,35,38,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,23,22,19,32,39,26,26,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,7,8,14,23,30,35,33,27,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,23,22,19,22,35,54,64,55,33,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,39,42,55,76,89,100,95,73,42,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,25,25,32,39,41,41,51,55,33,0,0,0,0
ChIJT_pGxIt6ykwRmkLAwqSVFWw,Pho Hong,"325 North Winooski Avenue, Burlington",4.7,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,19,19,27,48,73,89,85,63,35,0,0,0,0,0,0,0,0,0,0,0,0,0,17,29,33,25,17,24,47,71,72,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,23,8,18,35,57,74,76,63,41,0,0,0,0,0,0,0,0,0,0,0,0,0,11,23,28,27,34,54,77,92,90,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,70,57,47,59,84,100,94,72,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ-4AaZ5V7ykwRM4QGoVgF3rU,Domino's Pizza,"10 Farrell Street, South Burlington",3.8,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,2,7,12,22,32,41,44,42,35,24,14,0,0,0,0,0,0,0,0,0,0,1,7,9,1,1,8,20,31,40,37,29,24,29,34,0,0,0,0,0,0,0,0,0,0,1,3,4,5,7,11,25,37,34,23,25,34,34,23,0,0,0,0,0,0,0,0,0,0,1,8,15,9,2,3,10,24,40,52,55,48,34,20,0,0,0,0,0,0,0,0,0,0,7,24,35,27,20,32,62,90,100,84,57,35,23,20,0,0,0,0,0,0,0,0,0,0,1,15,35,31,22,29,45,63,77,85,84,75,60,43,27,0,0,0,0,0,0,0,0,0,1,2,4,5,5,10,32,72,78,52,40,41,37,28
ChIJzS7yO4x7ykwRQjp3AzY4SZc,Kismayo Kitchen,"505 Riverside Avenue, Burlington",4.9,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,28,22,15,25,50,48,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,41,42,27,11,35,100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29,20,6,18,44,64,58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,37,36,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,45,54,37,31,41,49,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,41,54,38,29,32,27,0,0,0,0
ChIJBxPEVrN7ykwRgDYOn-BoSec,Gbg Indian Kitchen,"471 Riverside Avenue, Burlington",4.4,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,10,93,16,0,0,6,30,66,73,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,86,50,0,0,10,26,23,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,46,26,0,0,13,60,53,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,43,33,0,0,33,33,60,90,60,16,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,33,0,0,43,100,76,70,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,23,66,46,50,33,0,0,0
ChIJsRg5MU96ykwRjjmePcN6V68,Harris Millis Residence/Dining Hall,"67 Spear Street, South Burlington",3.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,15,29,41,48,50,47,39,32,25,27,44,70,75,49,20,5,1,0,0,0,0,0,0,0,33,57,77,88,85,72,58,47,44,47,53,57,54,45,32,17,3,0,0,0,0,0,0,0,53,83,100,100,91,77,60,45,39,41,46,48,44,35,24,11,1,0,0,0,0,0,0,0,51,72,84,85,81,71,58,45,40,41,46,50,48,42,33,0,0,0,0,0,0,0,0,0,64,87,100,98,83,64,48,39,39,44,50,53,51,44,33,0,0,0,0,0,0,0,0,0,0,0,0,45,62,62,45,30,25,29,36,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,56,62,54,39,33,42,55,47,0,0,0,0
ChIJ7VyMwSR7ykwRQGazUwZ0MIs,The Skinny Pancake,"633 Main Street, Burlington",3.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,3,12,12,3,3,9,18,27,24,15,9,12,18,12,0,0,0,0,0,0,0,0,0,0,3,3,9,21,30,24,15,21,48,69,51,18,3,0,0,0,0,0,0,0,0,0,0,0,3,12,15,9,3,6,21,30,15,3,0,9,18,3,0,0,0,0,0,0,0,0,0,3,3,3,3,24,39,24,6,6,30,72,100,75,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,33,12,3,6,9,9,9,9,9,6,6,0,0
ChIJq3V9g0R6ykwR2X6ntT3UUQc,The Given Bistro,"89 Beaumont Avenue, Burlington",4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,12,31,62,81,75,75,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,81,100,68,50,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,37,56,62,56,50,37,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,50,50,56,75,75,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJTxbsKDt7ykwRh6j7WT4M8QE,Central Campus Dining Hall,"180 Carrigan Drive, Burlington",4.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,3,23,42,28,52,100,80,33,16,17,19,20,19,17,0,0,0,0,0,0,0,0,0,0,9,17,20,18,22,40,52,41,27,24,26,26,23,19,0,0,0,0,0,0,0,0,0,0,3,15,35,38,29,56,69,34,22,25,29,31,30,27,0,0,0,0,0,0,0,0,0,0,14,47,27,14,28,47,56,46,27,19,47,53,14,0,0,0,0,0,0,0,0,0,0,0,11,15,20,30,47,65,66,50,33,25,35,49,30,9,0,0,0,0,0,0,0,0,0,0,0,1,5,15,29,39,37,24,11,5,12,31,31,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,26,38,28,11,5,11,24,36,35,0,0,0,0
ChIJvZS6HWR6ykwRcFS-6-nJFSU,Bluebird Barbecue,"317 Riverside Avenue, Burlington",4.5,913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,57,50,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,20,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,86,100,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,69,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,80,74,47,0,0,0,0
ChIJve1EnCZ7ykwRAjpL6nkm4Sc,Elaichi Indian Restaurant & Bar,"207 Colchester Avenue, Burlington",4.4,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,3,12,21,21,12,0,3,18,34,34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,15,12,6,0,0,15,59,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,6,3,0,6,25,46,43,18,3,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,21,15,0,12,21,34,37,28,15,0,0,0,0,0,0,0,0,0,0,0,0,15,25,21,15,9,0,25,50,65,56,40,25,0,0,0,0,0,0,0,0,0,0,0,0,9,18,31,34,28,0,28,84,100,93,62,9,0,0,0,0,0,0,0,0,0,0,0,0,25,31,34,31,21,0,15,40,75,68,34,6,0,0
ChIJa3D3Bkh6ykwRPJeP7nJVFtc,G's Restaurant,"870 Williston Road, Burlington",4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,11,17,23,29,29,29,23,17,11,5,5,47,52,17,17,17,11,0,0,0,0,0,0,0,0,0,5,11,23,41,47,41,41,52,70,82,82,76,70,64,52,0,0,0,0,0,0,0,11,11,11,17,23,29,35,47,52,58,58,52,41,29,23,17,11,0,0,0,0,0,0,0,11,17,17,17,17,11,11,11,11,17,29,29,23,23,41,47,35,0,0,0,0,0,0,0,5,11,11,11,17,29,47,52,47,35,35,52,70,82,76,52,29,0,0,0,0,0,0,0,0,0,5,5,11,17,23,35,47,58,76,94,100,100,82,64,41,0,0,0,0,0,0,0,0,29,29,29,23,17,17,23,29,35,47,52,58,58,47,41,29,0
ChIJlfksMWh6ykwRgcS0M04ExlU,Kampus Kitchen,"273 Colchester Avenue, Burlington",4.3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,23,43,67,86,95,91,76,54,36,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,30,36,60,84,100,97,80,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,47,69,84,93,91,82,69,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,56,76,84,93,100,91,63,34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,56,80,93,91,80,76,71,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,52,56,45,28,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,23,21,23,28,21,13,0,0,0,0,0,0,0
ChIJ5Uvt4G96ykwROYQzBKqaMHo,Misery Loves Co.,"46 Main Street, Winooski",4.6,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,59,79,84,75,70,72,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,40,52,59,61,63,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,34,52,70,84,93,90,79,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,75,95,84,61,63,88,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJEd9F5G96ykwRokMPCglhsn4,Papa Frank's,"13 West Center Street, Winooski",4.4,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,5,10,17,24,28,30,27,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,5,4,13,36,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,8,9,21,50,58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,41,39,23,13,45,100,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,16,10,12,32,71,100,91,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,20,23,28,43,72,95,86,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,17,19,27,46,53,38,0,0,0,0
ChIJLSSBkLx7ykwRq6Nay5NmtTY,El Cortijo,"5 East Allen Street, Winooski",4.2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,57,73,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,70,67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,60,72,65,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,80,100,91,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,70,93,95,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ChIJ1YsZDTJ6ykwRgG_5aK_uM6o,Fortune Cookie,"155 Dorset Street, South Burlington",2.7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,16,28,40,47,45,35,23,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,52,41,28,23,20,15,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,59,63,59,53,44,29,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,47,47,44,45,41,27,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,58,76,64,42,38,44,37,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,69,93,100,86,61,34,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,43,60,64,53,34,17,0,0,0,0,0,0
ChIJ7ad-fzR6ykwR9e2Lf7k7Wl8,IHOP,"155 Dorset Street, South Burlington",3.6,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,0,0,0,0,0,0,16,26,32,30,22,16,16,20,22,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,29,34,38,33,25,21,18,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,29,26,30,37,37,29,21,22,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21,32,40,44,41,33,26,27,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,37,39,36,37,42,42,34,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,24,51,78,90,89,97,100,71,53,52,28,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,61,73,66,63,61,42,28,26,17,0,0,0,0,0
ChIJJbqc4256ykwRXO5tu1hvE9o,Domino's Pizza,"485 Colchester Avenue, Burlington",4,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,8,0,0,0,0,0,0,0,0,0,6,5,3,1,2,6,13,20,27,32,32,29,23,15,7,0,0,0,0,0,0,0,0,0,4,16,23,21,16,25,47,63,57,43,36,34,33,26,17,0,0,0,0,0,0,0,0,0,4,5,6,7,12,21,33,44,48,42,31,20,14,10,8,0,0,0,0,0,0,0,0,0,19,24,27,29,31,39,59,83,100,98,81,63,50,42,33,0,0,0,0,0,0,0,0,0,7,8,7,6,11,26,49,71,80,72,61,54,52,49,40,27,0,0,0,0,0,0,0,0,14,38,26,14,21,31,40,49,56,58,57,51,43,33,23,14,0,0,0,0,0,0,0,0,1,11,21,16,12,19,31,43,52,56,52,43,31,18
